t_name,surface,draw_size,t_level,t_date,w_name,w_hand,w_ht,w_ioc,w_age,l_name,l_hand,l_ht,l_ioc,l_age,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,w_rank,w_rankpoints,l_rank,l_rankpoints,league,t_year,t_month,w_score,l_score,win,loss
Roland Garros,Clay,128,G,2008-05-25,Rafael Nadal,L,185.0,ESP,21.9794661191,Nicolas Almagro,R,183.0,ESP,22.7624914442,5,QF,104.0,1.0,1.0,65.0,44.0,36.0,11.0,10.0,5.0,5.0,3.0,3.0,65.0,25.0,13.0,14.0,11.0,5.0,13.0,2.0,5585.0,20.0,1270.0,atp,2008,5,18,3,1,1
Roland Garros,Clay,128,G,2008-05-25,Roger Federer,R,185.0,SUI,26.7980835044,Gael Monfils,R,193.0,FRA,21.7330595483,5,SF,185.0,2.0,1.0,136.0,97.0,67.0,20.0,20.0,10.0,13.0,10.0,5.0,150.0,89.0,62.0,22.0,21.0,8.0,15.0,1.0,6675.0,59.0,613.0,atp,2008,5,24,17,1,1
Roland Garros,Clay,128,G,2008-05-25,Rafael Nadal,L,185.0,ESP,21.9794661191,Novak Djokovic,R,188.0,SRB,21.0130047912,5,SF,169.0,0.0,0.0,98.0,71.0,47.0,19.0,15.0,4.0,6.0,2.0,1.0,100.0,54.0,31.0,27.0,15.0,9.0,14.0,2.0,5585.0,3.0,5225.0,atp,2008,5,19,12,1,1
Roland Garros,Clay,128,G,2008-05-25,Rafael Nadal,L,185.0,ESP,21.9794661191,Roger Federer,R,185.0,SUI,26.7980835044,5,F,108.0,0.0,0.0,67.0,50.0,35.0,11.0,11.0,3.0,4.0,2.0,0.0,77.0,53.0,26.0,5.0,11.0,9.0,17.0,2.0,5585.0,1.0,6675.0,atp,2008,5,18,4,1,1
Wimbledon,Grass,128,G,2008-06-23,Roger Federer,R,185.0,SUI,26.874743326500003,Dominik Hrbaty,R,183.0,SVK,30.4668035592,5,R128,80.0,10.0,0.0,78.0,54.0,42.0,15.0,13.0,0.0,0.0,2.0,7.0,69.0,39.0,24.0,12.0,12.0,6.0,11.0,1.0,6900.0,273.0,136.0,atp,2008,6,18,7,1,1
Wimbledon,Grass,128,G,2008-06-23,Robin Soderling,R,193.0,SWE,23.8576317591,Kevin Kim,R,180.0,USA,29.9110198494,5,R128,140.0,9.0,2.0,111.0,57.0,45.0,28.0,19.0,5.0,9.0,12.0,6.0,141.0,91.0,64.0,21.0,18.0,11.0,15.0,41.0,855.0,181.0,217.0,atp,2008,6,19,18,1,1
Wimbledon,Grass,128,G,2008-06-23,Marc Gicquel,R,188.0,FRA,31.2334017796,Kei Nishikori,R,178.0,JPN,18.4832306639,5,R128,75.0,4.0,1.0,59.0,36.0,32.0,13.0,11.0,0.0,1.0,5.0,3.0,64.0,47.0,36.0,9.0,11.0,2.0,3.0,53.0,724.0,103.0,438.0,atp,2008,6,11,11,1,1
Wimbledon,Grass,128,G,2008-06-23,Ilija Bozoljac,R,193.0,SRB,22.8911704312,Chris Guccione,L,201.0,AUS,22.8993839836,5,R128,116.0,20.0,6.0,107.0,59.0,52.0,26.0,19.0,4.0,5.0,9.0,4.0,104.0,62.0,48.0,22.0,19.0,1.0,4.0,197.0,199.0,77.0,523.0,atp,2008,6,21,17,1,1
Wimbledon,Grass,128,G,2008-06-23,Lleyton Hewitt,R,180.0,AUS,27.3264887064,Robin Haase,R,190.0,NED,21.2156057495,5,R128,217.0,18.0,8.0,144.0,80.0,68.0,39.0,25.0,3.0,4.0,27.0,9.0,181.0,98.0,72.0,39.0,25.0,10.0,16.0,27.0,1050.0,64.0,607.0,atp,2008,6,30,22,1,1
Wimbledon,Grass,128,G,2008-06-23,Albert Montanes,R,175.0,ESP,27.5728952772,Carlos Berlocq,R,183.0,ARG,25.3853524983,5,R128,111.0,2.0,5.0,104.0,70.0,52.0,18.0,15.0,6.0,8.0,1.0,2.0,93.0,55.0,42.0,13.0,16.0,6.0,11.0,69.0,556.0,90.0,479.0,atp,2008,6,19,13,1,1
Wimbledon,Grass,128,G,2008-06-23,Simone Bolelli,R,183.0,ITA,22.7077344285,Alex Bogdanovic,L,183.0,GBR,24.0876112252,5,R128,186.0,18.0,2.0,161.0,109.0,82.0,27.0,22.0,5.0,6.0,13.0,6.0,129.0,81.0,62.0,32.0,21.0,5.0,6.0,46.0,763.0,242.0,157.0,atp,2008,6,24,21,1,1
Wimbledon,Grass,128,G,2008-06-23,Fernando Gonzalez,R,183.0,CHI,27.9014373717,Robby Ginepri,R,183.0,USA,25.711156742,5,R128,131.0,17.0,5.0,114.0,65.0,52.0,27.0,18.0,6.0,7.0,11.0,3.0,124.0,80.0,58.0,19.0,18.0,9.0,12.0,14.0,1405.0,59.0,630.0,atp,2008,6,21,16,1,1
Wimbledon,Grass,128,G,2008-06-23,Tomas Berdych,R,196.0,CZE,22.765229295,Evgeny Korolev,R,185.0,KAZ,20.3559206023,5,R128,181.0,26.0,6.0,154.0,89.0,68.0,30.0,24.0,9.0,13.0,22.0,8.0,140.0,75.0,61.0,25.0,24.0,7.0,13.0,20.0,1290.0,78.0,522.0,atp,2008,6,26,22,1,1
Wimbledon,Grass,128,G,2008-06-23,Victor Hanescu,R,198.0,ROU,26.9240246407,Alejandro Falla,L,185.0,COL,24.6078028747,5,R128,164.0,10.0,3.0,112.0,76.0,55.0,17.0,19.0,2.0,5.0,4.0,2.0,135.0,79.0,52.0,24.0,18.0,16.0,24.0,81.0,506.0,106.0,436.0,atp,2008,6,24,14,1,1
Wimbledon,Grass,128,G,2008-06-23,Olivier Rochus,R,168.0,BEL,27.427789185500004,Dudi Sela,R,175.0,ISR,23.2197125257,5,R128,129.0,0.0,3.0,109.0,63.0,47.0,23.0,16.0,9.0,12.0,5.0,1.0,86.0,48.0,32.0,18.0,16.0,4.0,10.0,67.0,569.0,66.0,586.0,atp,2008,6,19,13,1,1
Wimbledon,Grass,128,G,2008-06-23,Fernando Verdasco,L,188.0,ESP,24.605065024,Philipp Kohlschreiber,R,178.0,GER,24.687200547600003,5,R128,99.0,2.0,3.0,74.0,55.0,38.0,13.0,14.0,1.0,3.0,2.0,5.0,86.0,44.0,29.0,16.0,13.0,10.0,16.0,18.0,1300.0,36.0,930.0,atp,2008,6,18,9,1,1
Wimbledon,Grass,128,G,2008-06-23,Mario Ancic,R,196.0,CRO,24.2327173169,Michael Llodra,L,190.0,FRA,28.0985626283,5,R128,94.0,18.0,3.0,66.0,43.0,39.0,17.0,12.0,0.0,0.0,0.0,5.0,86.0,58.0,37.0,17.0,12.0,4.0,6.0,43.0,845.0,34.0,951.0,atp,2008,6,15,10,1,1
Wimbledon,Grass,128,G,2008-06-23,Philipp Petzschner,R,185.0,GER,24.2491444216,Hyung Taik Lee,R,180.0,KOR,32.4709103354,5,R128,89.0,19.0,6.0,83.0,42.0,37.0,25.0,14.0,0.0,0.0,1.0,5.0,100.0,65.0,44.0,16.0,14.0,6.0,9.0,118.0,393.0,56.0,694.0,atp,2008,6,18,12,1,1
Wimbledon,Grass,128,G,2008-06-23,Igor Andreev,R,185.0,RUS,24.9445585216,Jiri Vanek,R,185.0,CZE,30.1656399726,5,R128,150.0,23.0,3.0,108.0,64.0,56.0,27.0,20.0,1.0,3.0,10.0,8.0,160.0,99.0,66.0,26.0,20.0,14.0,20.0,37.0,910.0,82.0,505.0,atp,2008,6,25,17,1,1
Wimbledon,Grass,128,G,2008-06-23,David Ferrer,R,175.0,ESP,26.2258726899,Sergiy Stakhovsky,R,193.0,UKR,22.4613278576,5,R128,118.0,3.0,2.0,81.0,59.0,45.0,12.0,13.0,1.0,2.0,4.0,3.0,95.0,70.0,52.0,9.0,12.0,5.0,6.0,5.0,3005.0,135.0,345.0,atp,2008,6,14,12,1,1
Wimbledon,Grass,128,G,2008-06-23,Novak Djokovic,R,188.0,SRB,21.0896646133,Michael Berrer,L,193.0,GER,27.9780971937,5,R128,127.0,13.0,5.0,94.0,67.0,53.0,15.0,18.0,3.0,5.0,10.0,7.0,113.0,75.0,54.0,12.0,17.0,11.0,16.0,3.0,5360.0,91.0,478.0,atp,2008,6,21,14,1,1
Wimbledon,Grass,128,G,2008-06-23,Marat Safin,R,193.0,RUS,28.4052019165,Fabio Fognini,R,178.0,ITA,21.0841889117,5,R128,100.0,9.0,3.0,88.0,55.0,36.0,20.0,14.0,2.0,5.0,2.0,5.0,93.0,44.0,29.0,20.0,13.0,4.0,11.0,75.0,530.0,86.0,487.0,atp,2008,6,19,9,1,1
Wimbledon,Grass,128,G,2008-06-23,Florent Serra,R,180.0,FRA,27.315537303200003,Yen Hsun Lu,R,180.0,TPE,24.8596851472,5,R128,193.0,6.0,1.0,144.0,97.0,66.0,25.0,21.0,9.0,11.0,10.0,8.0,155.0,99.0,66.0,26.0,20.0,11.0,16.0,74.0,532.0,71.0,547.0,atp,2008,6,24,18,1,1
Wimbledon,Grass,128,G,2008-06-23,Andreas Seppi,R,190.0,ITA,24.3367556468,Tobias Kamke,R,180.0,GER,22.0917180014,5,R128,157.0,6.0,3.0,113.0,64.0,52.0,27.0,20.0,6.0,9.0,3.0,11.0,127.0,74.0,48.0,24.0,19.0,2.0,8.0,30.0,1015.0,195.0,201.0,atp,2008,6,23,16,1,1
Wimbledon,Grass,128,G,2008-06-23,Juan Carlos Ferrero,R,183.0,ESP,28.3613963039,Sam Querrey,R,198.0,USA,20.7118412047,5,R128,145.0,7.0,5.0,124.0,90.0,65.0,18.0,19.0,8.0,10.0,16.0,5.0,126.0,77.0,58.0,20.0,19.0,10.0,13.0,23.0,1135.0,42.0,850.0,atp,2008,6,20,18,1,1
Wimbledon,Grass,128,G,2008-06-23,Mischa Zverev,L,190.0,GER,20.8377823409,Alexander Peya,R,183.0,AUT,27.9890485969,5,R128,86.0,8.0,1.0,72.0,53.0,46.0,14.0,15.0,0.0,0.0,4.0,5.0,83.0,55.0,42.0,12.0,14.0,4.0,7.0,92.0,477.0,191.0,204.0,atp,2008,6,18,11,1,1
Wimbledon,Grass,128,G,2008-06-23,Juan Martin del Potro,R,198.0,ARG,19.7481177276,Pavel Snobel,L,190.0,CZE,28.3175906913,5,R128,102.0,3.0,1.0,74.0,44.0,30.0,22.0,13.0,4.0,5.0,5.0,7.0,96.0,47.0,30.0,20.0,14.0,10.0,16.0,62.0,613.0,220.0,178.0,atp,2008,6,18,9,1,1
Wimbledon,Grass,128,G,2008-06-23,Stan Wawrinka,R,183.0,SUI,23.2388774812,Marcos Daniel,R,180.0,BRA,29.9712525667,5,R128,94.0,9.0,5.0,78.0,45.0,40.0,19.0,15.0,2.0,3.0,5.0,0.0,87.0,61.0,36.0,13.0,14.0,7.0,12.0,9.0,1615.0,76.0,526.0,atp,2008,6,19,10,1,1
Wimbledon,Grass,128,G,2008-06-23,Marcos Baghdatis,R,183.0,CYP,23.0171115674,Steve Darcis,R,178.0,BEL,24.279260780300003,5,R128,162.0,9.0,8.0,121.0,64.0,53.0,32.0,20.0,7.0,8.0,3.0,3.0,139.0,85.0,54.0,27.0,18.0,4.0,9.0,25.0,1090.0,51.0,738.0,atp,2008,6,24,15,1,1
Wimbledon,Grass,128,G,2008-06-23,Thomas Johansson,R,180.0,SWE,33.251197809699995,Vincent Spadea,R,183.0,USA,33.930184804899994,5,R128,210.0,13.0,7.0,186.0,122.0,89.0,32.0,26.0,12.0,15.0,13.0,4.0,177.0,115.0,81.0,32.0,26.0,10.0,17.0,63.0,608.0,99.0,457.0,atp,2008,6,30,24,1,1
Wimbledon,Grass,128,G,2008-06-23,Thomaz Bellucci,L,188.0,BRA,20.4818617385,Igor Kunitsyn,R,180.0,RUS,26.7296372348,5,R128,157.0,17.0,5.0,126.0,76.0,56.0,29.0,20.0,4.0,7.0,3.0,8.0,150.0,95.0,66.0,25.0,21.0,9.0,13.0,68.0,569.0,79.0,522.0,atp,2008,6,23,20,1,1
Wimbledon,Grass,128,G,2008-06-23,Simon Stadler,L,183.0,GER,24.9281314168,Ivo Karlovic,R,208.0,CRO,29.3169062286,5,R128,166.0,5.0,6.0,152.0,102.0,75.0,30.0,22.0,10.0,12.0,23.0,4.0,127.0,88.0,73.0,15.0,21.0,5.0,8.0,172.0,233.0,22.0,1220.0,atp,2008,6,24,20,1,1
Wimbledon,Grass,128,G,2008-06-23,Feliciano Lopez,L,188.0,ESP,26.757015742600004,Brian Dabul,L,170.0,ARG,24.3285420945,5,R128,164.0,29.0,7.0,123.0,85.0,71.0,14.0,20.0,5.0,7.0,5.0,0.0,140.0,112.0,76.0,13.0,20.0,10.0,13.0,35.0,950.0,113.0,415.0,atp,2008,6,22,19,1,1
Wimbledon,Grass,128,G,2008-06-23,Roko Karanusic,R,183.0,CRO,25.7987679671,Luis Horna,R,180.0,PER,27.7727583847,5,R128,118.0,8.0,2.0,87.0,63.0,50.0,14.0,14.0,0.0,1.0,1.0,2.0,102.0,65.0,38.0,17.0,14.0,10.0,15.0,111.0,419.0,93.0,474.0,atp,2008,6,19,10,1,1
Wimbledon,Grass,128,G,2008-06-23,Bobby Reynolds,R,183.0,USA,25.9356605065,Filippo Volandri,R,183.0,ITA,26.7980835044,5,R128,68.0,11.0,1.0,44.0,27.0,25.0,8.0,8.0,1.0,1.0,1.0,6.0,74.0,47.0,30.0,8.0,8.0,15.0,19.0,102.0,439.0,120.0,390.0,atp,2008,6,12,4,1,1
Wimbledon,Grass,128,G,2008-06-23,Frank Dancevic,R,185.0,CAN,23.7399041752,David Nalbandian,R,180.0,ARG,26.4750171116,5,R128,96.0,16.0,0.0,81.0,53.0,40.0,18.0,14.0,4.0,5.0,3.0,4.0,74.0,45.0,32.0,13.0,14.0,3.0,8.0,95.0,467.0,7.0,2100.0,atp,2008,6,18,10,1,1
Wimbledon,Grass,128,G,2008-06-23,Andy Roddick,R,188.0,USA,25.8151950719,Eduardo Schwank,R,183.0,ARG,22.1683778234,5,R128,135.0,15.0,3.0,96.0,64.0,52.0,21.0,17.0,0.0,0.0,5.0,6.0,121.0,75.0,51.0,24.0,17.0,10.0,12.0,6.0,2280.0,60.0,619.0,atp,2008,6,20,15,1,1
Wimbledon,Grass,128,G,2008-06-23,Janko Tipsarevic,R,180.0,SRB,24.0027378508,Thierry Ascione,R,188.0,FRA,27.430527036300003,5,R128,102.0,18.0,2.0,79.0,50.0,42.0,19.0,15.0,0.0,1.0,2.0,2.0,92.0,56.0,39.0,15.0,15.0,3.0,7.0,40.0,858.0,119.0,391.0,atp,2008,6,19,12,1,1
Wimbledon,Grass,128,G,2008-06-23,Chris Eaton,R,,GBR,20.5722108145,Boris Pashanski,R,180.0,SRB,25.6372347707,5,R128,113.0,26.0,2.0,91.0,66.0,58.0,14.0,16.0,1.0,1.0,2.0,2.0,99.0,74.0,52.0,16.0,15.0,3.0,5.0,661.0,29.0,114.0,409.0,atp,2008,6,19,13,1,1
Wimbledon,Grass,128,G,2008-06-23,Dmitry Tursunov,R,185.0,RUS,25.53045859,Nicolas Mahut,R,190.0,FRA,26.4202600958,5,R128,232.0,27.0,5.0,170.0,96.0,80.0,47.0,27.0,3.0,4.0,32.0,13.0,178.0,115.0,94.0,35.0,28.0,9.0,11.0,33.0,968.0,58.0,636.0,atp,2008,6,29,28,1,1
Wimbledon,Grass,128,G,2008-06-23,Nicolas Almagro,R,183.0,ESP,22.8391512663,Marcel Granollers,R,190.0,ESP,22.1984941821,5,R128,128.0,8.0,4.0,116.0,62.0,46.0,32.0,20.0,9.0,12.0,5.0,4.0,100.0,66.0,47.0,17.0,19.0,8.0,14.0,12.0,1485.0,52.0,735.0,atp,2008,6,23,16,1,1
Wimbledon,Grass,128,G,2008-06-23,Guillermo Garcia Lopez,R,188.0,ESP,25.054072553,Izak Van Der Merwe,R,196.0,RSA,24.4079397673,5,R128,117.0,1.0,4.0,102.0,69.0,49.0,15.0,14.0,5.0,7.0,7.0,2.0,78.0,46.0,30.0,12.0,14.0,3.0,10.0,104.0,437.0,285.0,128.0,atp,2008,6,19,9,1,1
Wimbledon,Grass,128,G,2008-06-23,Rainer Schuettler,R,180.0,GER,32.1615331964,Santiago Ventura,R,183.0,ESP,28.4654346338,5,R128,119.0,8.0,3.0,84.0,52.0,43.0,19.0,14.0,3.0,3.0,5.0,3.0,87.0,40.0,27.0,23.0,13.0,6.0,10.0,94.0,472.0,88.0,481.0,atp,2008,6,18,9,1,1
Wimbledon,Grass,128,G,2008-06-23,James Blake,R,185.0,USA,28.487337440100003,Christophe Rochus,R,170.0,BEL,29.5222450376,5,R128,108.0,19.0,7.0,107.0,61.0,49.0,21.0,17.0,10.0,13.0,3.0,0.0,108.0,78.0,44.0,15.0,18.0,5.0,12.0,8.0,2015.0,112.0,415.0,atp,2008,6,21,14,1,1
Wimbledon,Grass,128,G,2008-06-23,Paul Henri Mathieu,R,185.0,FRA,26.4449007529,Oscar Hernandez,R,180.0,ESP,30.203969883600003,5,R128,121.0,8.0,1.0,86.0,51.0,44.0,18.0,16.0,3.0,5.0,2.0,3.0,96.0,60.0,36.0,12.0,15.0,5.0,12.0,16.0,1345.0,107.0,428.0,atp,2008,6,21,10,1,1
Wimbledon,Grass,128,G,2008-06-23,Jeremy Chardy,R,188.0,FRA,21.3607118412,Frederico Gil,R,178.0,POR,23.2498288843,5,R128,180.0,23.0,13.0,161.0,102.0,86.0,27.0,27.0,5.0,6.0,5.0,8.0,160.0,111.0,83.0,27.0,26.0,10.0,13.0,108.0,426.0,110.0,424.0,atp,2008,6,29,25,1,1
Wimbledon,Grass,128,G,2008-06-23,Marin Cilic,R,198.0,CRO,19.7344284736,Edouard Roger Vasselin,R,188.0,FRA,24.5694729637,5,R128,114.0,12.0,3.0,88.0,53.0,46.0,23.0,16.0,1.0,2.0,4.0,2.0,95.0,59.0,41.0,22.0,15.0,6.0,9.0,55.0,705.0,147.0,302.0,atp,2008,6,19,13,1,1
Wimbledon,Grass,128,G,2008-06-23,Jarkko Nieminen,L,185.0,FIN,26.9185489391,Wayne Odesnik,L,180.0,USA,22.5872689938,5,R128,35.0,3.0,0.0,28.0,20.0,14.0,3.0,5.0,0.0,1.0,1.0,0.0,24.0,18.0,9.0,3.0,4.0,1.0,3.0,28.0,1050.0,87.0,481.0,atp,2008,6,6,3,1,1
Wimbledon,Grass,128,G,2008-06-23,Jurgen Melzer,L,183.0,AUT,27.0882956879,Ivan Ljubicic,R,193.0,CRO,29.2648870637,5,R128,194.0,15.0,1.0,174.0,101.0,78.0,42.0,25.0,12.0,15.0,33.0,5.0,148.0,101.0,80.0,28.0,24.0,10.0,12.0,72.0,539.0,31.0,980.0,atp,2008,6,25,25,1,1
Wimbledon,Grass,128,G,2008-06-23,Jesse Levine,L,175.0,CAN,20.6899383984,Donald Young,L,183.0,USA,18.918548939100003,5,R128,130.0,8.0,8.0,110.0,57.0,38.0,29.0,19.0,6.0,12.0,5.0,4.0,107.0,61.0,31.0,24.0,18.0,3.0,12.0,137.0,341.0,85.0,489.0,atp,2008,6,22,15,1,1
Wimbledon,Grass,128,G,2008-06-23,Arnaud Clement,R,173.0,FRA,30.5160848734,Jonas Bjorkman,R,183.0,SWE,36.2518822724,5,R128,208.0,11.0,9.0,151.0,90.0,69.0,35.0,22.0,8.0,9.0,14.0,0.0,142.0,86.0,65.0,31.0,22.0,6.0,7.0,145.0,317.0,128.0,368.0,atp,2008,6,24,22,1,1
Wimbledon,Grass,128,G,2008-06-23,Benjamin Becker,R,178.0,GER,27.019849418200003,Nikolay Davydenko,R,178.0,RUS,27.0581793292,5,R128,104.0,10.0,1.0,79.0,49.0,42.0,18.0,15.0,1.0,2.0,7.0,5.0,88.0,57.0,41.0,12.0,15.0,1.0,5.0,116.0,403.0,4.0,3115.0,atp,2008,6,18,12,1,1
Wimbledon,Grass,128,G,2008-06-23,Richard Gasquet,R,185.0,FRA,22.0150581793,Mardy Fish,R,188.0,USA,26.5379876797,5,R128,112.0,10.0,3.0,92.0,54.0,42.0,21.0,14.0,1.0,1.0,8.0,2.0,82.0,39.0,22.0,26.0,13.0,2.0,6.0,10.0,1610.0,39.0,900.0,atp,2008,6,18,9,1,1
Wimbledon,Grass,128,G,2008-06-23,Sebastien Grosjean,R,175.0,FRA,30.0698151951,Potito Starace,R,188.0,ITA,26.9431895962,5,R128,82.0,8.0,0.0,69.0,42.0,37.0,19.0,14.0,3.0,4.0,0.0,1.0,71.0,49.0,27.0,12.0,13.0,4.0,10.0,61.0,614.0,57.0,645.0,atp,2008,6,19,8,1,1
Wimbledon,Grass,128,G,2008-06-23,Agustin Calleri,R,183.0,ARG,31.7727583847,Kevin Anderson,R,203.0,RSA,22.0999315537,5,R128,125.0,11.0,5.0,118.0,70.0,59.0,28.0,21.0,6.0,7.0,15.0,6.0,105.0,67.0,54.0,19.0,20.0,1.0,5.0,49.0,745.0,98.0,462.0,atp,2008,6,24,17,1,1
Wimbledon,Grass,128,G,2008-06-23,Gilles Simon,R,183.0,FRA,23.488021902800003,Dawid Olejniczak,R,,POL,25.3141683778,5,R128,94.0,8.0,2.0,84.0,49.0,40.0,21.0,14.0,2.0,2.0,5.0,5.0,91.0,49.0,36.0,16.0,13.0,5.0,9.0,29.0,1030.0,202.0,190.0,atp,2008,6,18,9,1,1
Wimbledon,Grass,128,G,2008-06-23,Tommy Robredo,R,180.0,ESP,26.1464750171,Kristof Vliegen,R,193.0,BEL,26.0041067762,5,R128,165.0,7.0,4.0,126.0,79.0,59.0,28.0,19.0,6.0,7.0,17.0,8.0,126.0,70.0,51.0,24.0,19.0,4.0,10.0,19.0,1300.0,109.0,425.0,atp,2008,6,24,15,1,1
Wimbledon,Grass,128,G,2008-06-23,Tommy Haas,R,188.0,GER,30.2231348392,Guillermo Canas,R,185.0,ARG,30.5763175907,5,R128,154.0,3.0,3.0,112.0,63.0,41.0,31.0,20.0,3.0,8.0,12.0,10.0,126.0,67.0,46.0,27.0,19.0,6.0,12.0,38.0,900.0,44.0,805.0,atp,2008,6,21,18,1,1
Wimbledon,Grass,128,G,2008-06-23,Xavier Malisse,R,185.0,BEL,27.9288158795,Denis Gremelmayr,L,183.0,GER,26.8528405202,5,R128,79.0,7.0,2.0,74.0,49.0,41.0,16.0,14.0,1.0,1.0,9.0,6.0,69.0,39.0,28.0,16.0,13.0,3.0,7.0,226.0,170.0,80.0,513.0,atp,2008,6,18,9,1,1
Wimbledon,Grass,128,G,2008-06-23,Andy Murray,R,190.0,GBR,21.1088295688,Fabrice Santoro,R,178.0,FRA,35.537303217,5,R128,134.0,8.0,1.0,83.0,51.0,43.0,20.0,15.0,0.0,2.0,1.0,3.0,127.0,77.0,54.0,20.0,16.0,10.0,15.0,11.0,1555.0,54.0,721.0,atp,2008,6,19,13,1,1
Wimbledon,Grass,128,G,2008-06-23,Radek Stepanek,R,185.0,CZE,29.5715263518,Jan Hernych,R,190.0,CZE,28.9637234771,5,R128,114.0,7.0,2.0,73.0,45.0,38.0,14.0,13.0,5.0,6.0,1.0,5.0,103.0,70.0,35.0,17.0,14.0,4.0,11.0,15.0,1360.0,134.0,346.0,atp,2008,6,19,8,1,1
Wimbledon,Grass,128,G,2008-06-23,Viktor Troicki,R,193.0,SRB,22.3655030801,Nicolas Lapentti,R,188.0,ECU,31.8603696099,5,R128,53.0,4.0,2.0,39.0,21.0,16.0,12.0,7.0,0.0,0.0,0.0,2.0,42.0,31.0,15.0,4.0,6.0,1.0,4.0,89.0,480.0,65.0,594.0,atp,2008,6,10,3,1,1
Wimbledon,Grass,128,G,2008-06-23,Stefano Galvani,R,178.0,ITA,31.0554414784,Jamie Baker,R,,GBR,21.8836413415,5,R128,97.0,4.0,1.0,64.0,42.0,32.0,15.0,13.0,2.0,4.0,5.0,3.0,91.0,61.0,32.0,10.0,14.0,5.0,12.0,201.0,193.0,268.0,137.0,atp,2008,6,18,9,1,1
Wimbledon,Grass,128,G,2008-06-23,Mikhail Youzhny,R,183.0,RUS,25.9958932238,Sergio Roitman,R,185.0,ARG,29.106091718,5,R128,83.0,10.0,0.0,74.0,52.0,43.0,11.0,12.0,3.0,3.0,1.0,4.0,76.0,55.0,32.0,5.0,11.0,3.0,9.0,17.0,1305.0,97.0,467.0,atp,2008,6,18,5,1,1
Wimbledon,Grass,128,G,2008-06-23,Nicolas Kiefer,R,183.0,GER,30.9678302533,Julien Benneteau,R,185.0,FRA,26.507871321,5,R128,111.0,10.0,1.0,75.0,45.0,39.0,18.0,14.0,1.0,1.0,1.0,2.0,87.0,52.0,30.0,18.0,14.0,7.0,12.0,32.0,970.0,47.0,760.0,atp,2008,6,19,9,1,1
Wimbledon,Grass,128,G,2008-06-23,Martin Vassallo Arguello,R,183.0,ARG,28.366872005500003,Ivo Minar,R,183.0,CZE,24.090349076,5,R128,161.0,4.0,6.0,124.0,81.0,55.0,23.0,21.0,3.0,7.0,15.0,4.0,130.0,81.0,59.0,24.0,21.0,4.0,9.0,84.0,497.0,70.0,556.0,atp,2008,6,22,20,1,1
Wimbledon,Grass,128,G,2008-06-23,Ernests Gulbis,R,190.0,LAT,19.8138261465,John Isner,R,206.0,USA,23.1594798084,5,R128,174.0,15.0,3.0,134.0,92.0,78.0,29.0,24.0,2.0,2.0,31.0,5.0,157.0,99.0,74.0,33.0,24.0,4.0,6.0,48.0,747.0,83.0,504.0,atp,2008,6,27,23,1,1
Wimbledon,Grass,128,G,2008-06-23,Rafael Nadal,L,185.0,ESP,22.056125941100003,Andreas Beck,L,190.0,GER,22.379192334000003,5,R128,141.0,17.0,4.0,87.0,65.0,57.0,11.0,16.0,0.0,0.0,4.0,5.0,110.0,66.0,47.0,20.0,16.0,7.0,9.0,2.0,5755.0,122.0,386.0,atp,2008,6,19,14,1,1
Wimbledon,Grass,128,G,2008-06-23,Roger Federer,R,185.0,SUI,26.874743326500003,Robin Soderling,R,193.0,SWE,23.8576317591,5,R64,121.0,15.0,0.0,96.0,58.0,47.0,22.0,16.0,3.0,4.0,6.0,5.0,114.0,63.0,44.0,25.0,15.0,5.0,8.0,1.0,6900.0,41.0,855.0,atp,2008,6,19,13,1,1
Wimbledon,Grass,128,G,2008-06-23,Marc Gicquel,R,188.0,FRA,31.2334017796,Ilija Bozoljac,R,193.0,SRB,22.8911704312,5,R64,212.0,16.0,2.0,162.0,101.0,79.0,41.0,28.0,5.0,7.0,31.0,13.0,176.0,92.0,75.0,46.0,27.0,10.0,11.0,53.0,724.0,197.0,199.0,atp,2008,6,29,28,1,1
Wimbledon,Grass,128,G,2008-06-23,Lleyton Hewitt,R,180.0,AUS,27.3264887064,Albert Montanes,R,175.0,ESP,27.5728952772,5,R64,112.0,9.0,0.0,81.0,41.0,35.0,25.0,13.0,4.0,4.0,7.0,6.0,92.0,48.0,34.0,18.0,13.0,5.0,10.0,27.0,1050.0,69.0,556.0,atp,2008,6,19,8,1,1
Wimbledon,Grass,128,G,2008-06-23,Simone Bolelli,R,183.0,ITA,22.7077344285,Fernando Gonzalez,R,183.0,CHI,27.9014373717,5,R64,182.0,8.0,4.0,153.0,98.0,72.0,36.0,22.0,11.0,14.0,18.0,7.0,144.0,90.0,72.0,31.0,23.0,1.0,3.0,46.0,763.0,14.0,1405.0,atp,2008,6,24,24,1,1
Wimbledon,Grass,128,G,2008-06-23,Tomas Berdych,R,196.0,CZE,22.765229295,Victor Hanescu,R,198.0,ROU,26.9240246407,5,R64,135.0,13.0,4.0,108.0,64.0,59.0,28.0,19.0,2.0,2.0,11.0,5.0,121.0,81.0,57.0,20.0,20.0,4.0,9.0,20.0,1290.0,81.0,506.0,atp,2008,6,25,16,1,1
